request_id,dataset_index,timestamp_s,decoded_tokens
67,1469,3936349.236251070,129
78,757,3936349.237611995,129
72,289,3936349.237719647,129
76,366,3936349.237810189,129
70,197,3936349.237891251,129
77,1133,3936349.237970233,129
68,1058,3936349.238069646,129
79,1059,3936349.238149648,129
64,89,3936349.238231570,129
71,575,3936349.238314822,129
69,1254,3936349.238390444,129
89,1244,3936349.238467456,129
81,1782,3936349.238549778,129
91,994,3936349.238625290,129
94,469,3936349.238703972,129
95,837,3936349.238778734,129
86,879,3936349.238854376,129
80,1483,3936349.238931628,129
83,1956,3936349.239026700,129
84,1087,3936349.239110642,129
82,2035,3936349.239189294,129
87,561,3936349.239264026,129
92,588,3936349.239340028,129
93,1885,3936349.239413480,129
85,912,3936349.239490132,129
90,1216,3936349.239567884,129
88,416,3936349.239659886,129
105,346,3936349.241139534,129
104,790,3936349.241276347,129
107,2027,3936349.241374230,129
99,613,3936349.241463382,129
97,871,3936349.241544494,129
108,1554,3936349.241624726,129
110,1828,3936349.241704828,129
98,1823,3936349.241788550,129
103,785,3936349.241871232,129
106,800,3936349.241949374,129
109,1408,3936349.242039986,129
111,466,3936349.242134469,129
100,1566,3936349.242220301,129
102,429,3936349.242301123,129
101,1212,3936349.242378865,129
96,1346,3936349.242461787,129
120,1636,3936349.242538269,129
112,1422,3936349.242614911,129
113,1410,3936349.242694423,129
117,970,3936349.242770055,129
119,1275,3936349.242848767,129
126,217,3936349.242923579,129
115,1245,3936349.242999820,129
116,920,3936349.243110173,129
121,741,3936349.243191225,129
124,1617,3936349.243268507,129
125,481,3936349.243347249,129
123,154,3936349.243426481,129
118,1447,3936349.243503733,129
114,1090,3936349.243582515,129
122,1449,3936349.243661467,129
0,1286,3936350.253194928,193
15,107,3936350.253932547,193
1,2025,3936350.254088300,193
2,926,3936350.254212074,193
6,1641,3936350.254315586,193
7,1996,3936350.254413548,193
11,1095,3936350.254507991,193
10,541,3936350.254603843,193
14,1761,3936350.254695996,193
3,1874,3936350.254785858,193
8,415,3936350.254876650,193
4,895,3936350.255373023,193
9,1029,3936350.255493606,193
12,140,3936350.255595248,193
13,1582,3936350.255690531,193
5,1550,3936350.255796074,193
20,1306,3936350.256796019,193
18,359,3936350.256919672,193
21,1596,3936350.257070356,193
16,1486,3936350.257178369,193
30,602,3936350.257278341,193
17,394,3936350.257377943,193
22,104,3936350.257474686,193
31,477,3936350.257569168,193
29,209,3936350.257662211,193
28,835,3936350.257753233,193
19,1056,3936350.257842195,193
26,6,3936350.257945568,193
25,1152,3936350.258053451,193
23,993,3936350.258148853,193
24,904,3936350.258237925,193
27,144,3936350.258325858,193
35,812,3936350.259303182,193
