time_since_decode_start_s,live_requests,decoded_token_mass,mean_decoded_len
0.0,128,1,0.0078125
0.1887738755904138,128,2,0.015625
0.18928362894803286,128,3,0.0234375
0.18938262155279517,128,4,0.03125
0.18945922376587987,128,5,0.0390625
0.18952964479103684,128,6,0.046875
0.1895949267782271,128,7,0.0546875
0.19029354397207499,128,8,0.0625
0.1903798757120967,128,9,0.0703125
0.19046852877363563,128,10,0.078125
0.19054349092766643,128,11,0.0859375
0.19061523163691163,128,12,0.09375
0.19067849358543754,128,13,0.1015625
0.19073797576129436,128,14,0.109375
0.19080286659300327,128,15,0.1171875
0.1908643888309598,128,16,0.125
0.19092835998162627,128,17,0.1328125
0.19098943192511797,128,18,0.140625
0.19120870670303702,128,19,0.1484375
0.3644522950053215,128,20,0.15625
0.36478189285844564,128,21,0.1640625
0.3648566249758005,128,22,0.171875
0.3649132866412401,128,23,0.1796875
0.3649638877250254,128,24,0.1875
0.3655300117097795,128,25,0.1953125
0.36559919361025095,128,26,0.203125
0.36565202474594116,128,27,0.2109375
0.36570236599072814,128,28,0.21875
0.3657496967352927,128,29,0.2265625
0.3657973390072584,128,30,0.234375
0.3658479996956885,128,31,0.2421875
0.3658957607112825,128,32,0.25
0.36594900162890553,128,33,0.2578125
0.3659976436756551,128,34,0.265625
0.36605824483558536,128,35,0.2734375
0.36654714681208134,128,36,0.28125
0.3666099989786744,128,37,0.2890625
0.3666609497740865,128,38,0.296875
0.3667047806084156,128,39,0.3046875
0.3667482528835535,128,40,0.3125
0.36679457360878587,128,41,0.3203125
0.366837034933269,128,42,0.328125
0.36687940591946244,128,43,0.3359375
0.36718252301216125,128,44,0.34375
0.36724097467958927,128,45,0.3515625
0.3672859058715403,128,46,0.359375
0.36732923658564687,128,47,0.3671875
0.36737928772345185,128,48,0.375
0.5219289190135896,128,49,0.3828125
0.5223795799538493,128,50,0.390625
0.5224693026393652,128,51,0.3984375
0.5225376239977777,128,52,0.40625
0.5226004156284034,128,53,0.4140625
0.5232510617934167,128,54,0.421875
0.5233308738097548,128,55,0.4296875
0.5234023258090019,128,56,0.4375
0.5234658475965261,128,57,0.4453125
0.5235308986157179,128,58,0.453125
0.5235910597257316,128,59,0.4609375
0.5236732619814575,128,60,0.46875
0.5237414636649191,128,61,0.4765625
0.5238007656298578,128,62,0.484375
0.5238588168285787,128,63,0.4921875
0.5239158286713064,128,64,0.5
0.5244624316692352,128,65,0.5078125
0.5245397635735571,128,66,0.515625
0.5246085459366441,128,67,0.5234375
0.5246691866777837,128,68,0.53125
0.5247284588404,128,69,0.5390625
0.524784809909761,128,70,0.546875
0.5248381518758833,128,71,0.5546875
