time_since_decode_start_s,live_requests,decoded_token_mass,mean_decoded_len
0.0,128,1,0.0078125
0.14785894891247153,128,2,0.015625
0.14837003219872713,128,3,0.0234375
0.14847752498462796,128,4,0.03125
0.14852477610111237,128,5,0.0390625
0.14856359688565135,128,6,0.046875
0.14860505796968937,128,7,0.0546875
0.14864682918414474,128,8,0.0625
0.14868674986064434,128,9,0.0703125
0.14872377086430788,128,10,0.078125
0.1487580118700862,128,11,0.0859375
0.1487902128137648,128,12,0.09375
0.14910200098529458,128,13,0.1015625
0.14915004186332226,128,14,0.109375
0.14919262286275625,128,15,0.1171875
0.149227533955127,128,16,0.125
0.1492668348364532,128,17,0.1328125
0.14930093614384532,128,18,0.140625
0.31374315498396754,128,19,0.1484375
0.31409936398267746,128,20,0.15625
0.3141556461341679,128,21,0.1640625
0.31419779686257243,128,22,0.171875
0.3142332681454718,128,23,0.1796875
0.3142668781802058,128,24,0.1875
0.31430749921128154,128,25,0.1953125
0.3143416098318994,128,26,0.203125
0.314760060980916,128,27,0.2109375
0.31481012189760804,128,28,0.21875
0.31484681321308017,128,29,0.2265625
0.3148859338834882,128,30,0.234375
0.3149218149483204,128,31,0.2421875
0.31495545618236065,128,32,0.25
0.3149927370250225,128,33,0.2578125
0.31502508791163564,128,34,0.265625
0.3154986500740051,128,35,0.2734375
0.3155478211119771,128,36,0.28125
0.31558437179774046,128,37,0.2890625
0.31561715295538306,128,38,0.296875
0.31564881280064583,128,39,0.3046875
0.31568605406209826,128,40,0.3125
0.3157190647907555,128,41,0.3203125
0.31574945617467165,128,42,0.328125
0.3157798470929265,128,43,0.3359375
0.3158098477870226,128,44,0.34375
0.31628140015527606,128,45,0.3515625
0.3163271411322057,128,46,0.359375
0.3163619511760771,128,47,0.3671875
0.31639751186594367,128,48,0.375
0.31644279416650534,128,49,0.3828125
0.3164811348542571,128,50,0.390625
0.31651537492871284,128,51,0.3984375
0.316546015907079,128,52,0.40625
0.3165800468996167,128,53,0.4140625
0.3166146678850055,128,54,0.421875
0.31664485903456807,128,55,0.4296875
0.3166750189848244,128,56,0.4375
0.3167043197900057,128,57,0.4453125
0.4906134600751102,128,58,0.453125
0.4910486307926476,128,59,0.4609375
0.49110643193125725,128,60,0.46875
0.4911515130661428,128,61,0.4765625
0.4911897638812661,128,62,0.484375
0.4912233049981296,128,63,0.4921875
0.49125803587958217,128,64,0.5
0.49129062704741955,128,65,0.5078125
0.49132201820611954,128,66,0.515625
0.4913569591008127,128,67,0.5234375
0.49139406019821763,128,68,0.53125
0.4916867772117257,128,69,0.5390625
0.4917369680479169,128,70,0.546875
0.4917717990465462,128,71,0.5546875
0.49180439999327064,128,72,0.5625
0.49184331111609936,128,73,0.5703125
0.4924711068160832,128,74,0.578125
0.49251750810071826,128,75,0.5859375
0.4925547791644931,128,76,0.59375
0.49258721014484763,128,77,0.6015625
0.49261903995648026,128,78,0.609375
0.4926558919250965,128,79,0.6171875
0.49268995178863406,128,80,0.625
0.49272265285253525,128,81,0.6328125
0.4927554838359356,128,82,0.640625
0.49279067479074,128,83,0.6484375
0.492826655972749,128,84,0.65625
0.49286091700196266,128,85,0.6640625
0.4928942872211337,128,86,0.671875
0.492923887912184,128,87,0.6796875
0.49295271886512637,128,88,0.6875
0.4929810999892652,128,89,0.6953125
0.49301773076877,128,90,0.703125
0.493054062128067,128,91,0.7109375
0.6335304328240454,128,92,0.71875
0.6339480639435351,128,93,0.7265625
0.6340031852014363,128,94,0.734375
0.6340424059890211,128,95,0.7421875
0.6340780868194997,128,96,0.75
0.6341142482124269,128,97,0.7578125
0.6341539691202343,128,98,0.765625
0.6341884601861238,128,99,0.7734375
0.6342242211103439,128,100,0.78125
0.6342578018084168,128,101,0.7890625
0.6345657301135361,128,102,0.796875
0.6346141411922872,128,103,0.8046875
0.6346491621807218,128,104,0.8125
0.6346851829439402,128,105,0.8203125
0.6347184227779508,128,106,0.828125
0.6347505040466785,128,107,0.8359375
0.6352160661481321,128,108,0.84375
0.6352598671801388,128,109,0.8515625
0.6352935181930661,128,110,0.859375
0.6353299990296364,128,111,0.8671875
0.6353609599173069,128,112,0.875
0.6353936311788857,128,113,0.8828125
0.6354372319765389,128,114,0.890625
0.6354692820459604,128,115,0.8984375
0.6355050029233098,128,116,0.90625
0.6355404839850962,128,117,0.9140625
0.6355736250989139,128,118,0.921875
0.6356057859957218,128,119,0.9296875
0.6516393427737057,128,120,0.9375
0.6518487180583179,128,121,0.9453125
0.6518945288844407,128,122,0.953125
0.6519282502122223,128,123,0.9609375
0.6519657908938825,128,124,0.96875
0.6521317050792277,128,125,0.9765625
0.6535608507692814,128,126,0.984375
0.6535986121743917,128,127,0.9921875
1.197031490970403,128,191,1.4921875
1.197530153207481,128,255,1.9921875
1.197596495039761,128,319,2.4921875
1.1976472758688033,128,383,2.9921875
1.1976921278983355,128,447,3.4921875
1.197742098942399,128,511,3.9921875
1.1977827497757971,128,575,4.4921875
1.197823260910809,128,639,4.9921875
1.1978703518398106,128,703,5.4921875
1.1979137631133199,128,767,5.9921875
1.1979539939202368,128,831,6.4921875
1.1982204508967698,128,895,6.9921875
1.1982729719020426,128,959,7.4921875
1.1983151729218662,128,1023,7.9921875
1.198354674037546,128,1087,8.4921875
1.1983926151879132,128,1151,8.9921875
1.1989712198264897,128,1215,9.4921875
1.1990309208631516,128,1279,9.9921875
1.1990757719613612,128,1343,10.4921875
1.1991244340315461,128,1407,10.9921875
1.1991665051318705,128,1471,11.4921875
1.199206876102835,128,1535,11.9921875
1.1992510668933392,128,1599,12.4921875
1.1992960679344833,128,1663,12.9921875
1.1993412389419973,128,1727,13.4921875
1.199384449981153,128,1791,13.9921875
1.1994346920400858,128,1855,14.4921875
1.199479233007878,128,1919,14.9921875
1.1995188440196216,128,1983,15.4921875
1.1995619852095842,128,2047,15.9921875
1.199600035790354,128,2111,16.4921875
1.1996388169936836,128,2175,16.9921875
1.2002187608741224,128,2239,17.4921875
1.2002731929533184,128,2303,17.9921875
1.2003156538121402,128,2367,18.4921875
1.200354214757681,128,2431,18.9921875
1.2003927058540285,128,2495,19.4921875
1.2004545968957245,128,2559,19.9921875
1.20050087897107,128,2623,20.4921875
1.200545450206846,128,2687,20.9921875
1.2005874309688807,128,2751,21.4921875
1.2006278717890382,128,2815,21.9921875
1.200665953103453,128,2879,22.4921875
1.20070189377293,128,2943,22.9921875
1.2007418251596391,128,3007,23.4921875
1.2007801258005202,128,3071,23.9921875
1.20081792678684,128,3135,24.4921875
1.200853476766497,128,3199,24.9921875
1.2015316551551223,128,3263,25.4921875
1.201593236066401,128,3327,25.9921875
1.2016398971900344,128,3391,26.4921875
1.2016825578175485,128,3455,26.9921875
1.2017200789414346,128,3519,27.4921875
1.2017585798166692,128,3583,27.9921875
1.2017951309680939,128,3647,28.4921875
1.2018377021886408,128,3711,28.9921875
1.201876882929355,128,3775,29.4921875
1.2019143351353705,128,3839,29.9921875
1.2019504248164594,128,3903,30.4921875
1.2019905261695385,128,3967,30.9921875
1.202026966959238,128,4031,31.4921875
1.2020657579414546,128,4095,31.9921875
