time_since_decode_start_s,live_requests,decoded_token_mass,mean_decoded_len
0.0,128,1,0.0078125
0.24629051385454842,128,1,0.0078125
0.49258102770909684,128,18,0.140625
0.7388715415636453,128,91,0.7109375
0.9851620554181937,128,127,0.9921875
1.231452569272742,128,127,0.9921875
1.4777430831272906,128,8255,64.4921875
1.724033596981839,128,8255,64.4921875
1.9703241108363874,128,16383,127.9921875
2.2166146246909357,128,16383,127.9921875
2.462905138545484,128,24511,191.4921875
2.7091956524000325,128,24511,191.4921875
2.9554861662545813,128,24511,191.4921875
3.2017766801091296,128,32639,254.9921875
3.448067193963678,128,32639,254.9921875
3.6943577078182264,127,40447,318.4803149606299
3.9406482216727747,127,40447,318.4803149606299
4.186938735527323,127,48575,382.4803149606299
4.4332292493818715,127,48575,382.4803149606299
4.67951976323642,127,48575,382.4803149606299
4.925810277090968,126,56279,446.6587301587302
5.172100790945517,126,56279,446.6587301587302
5.418391304800065,125,63818,510.544
5.664681818654613,125,63818,510.544
5.9109723325091625,123,70651,574.3983739837398
6.157262846363711,123,70651,574.3983739837398
6.403553360218259,123,70704,574.829268292683
6.649843874072808,122,77882,638.3770491803278
6.896134387927356,122,77911,638.6147540983607
7.142424901781904,119,83579,702.344537815126
7.388715415636453,117,82200,702.5641025641025
7.635005929491001,115,80808,702.6782608695652
7.8812964433455495,110,84290,766.2727272727273
8.127586957200098,110,84290,766.2727272727273
8.373877471054646,109,90477,830.0642201834862
8.620167984909195,109,90477,830.0642201834862
8.866458498763743,109,90516,830.4220183486239
9.112749012618291,106,94782,894.1698113207547
9.35903952647284,106,94782,894.1698113207547
9.605330040327388,105,100585,957.952380952381
9.851620554181936,105,100603,958.1238095238095
10.097911068036485,104,99679,958.4519230769231
10.344201581891033,102,104237,1021.9313725490196
10.590492095745581,101,103230,1022.0792079207921
10.83678260960013,99,107491,1085.7676767676767
11.083073123454678,99,107520,1086.060606060606
11.329363637309227,97,105371,1086.298969072165
11.575654151163775,94,108083,1149.8191489361702
11.821944665018325,93,106950,1150.0
12.068235178872873,92,111647,1213.554347826087
12.314525692727422,92,111647,1213.554347826087
12.56081620658197,91,110471,1213.967032967033
12.807106720436519,90,114970,1277.4444444444443
13.053397234291067,90,114970,1277.4444444444443
13.299687748145615,90,114970,1277.4444444444443
13.545978262000164,90,114970,1277.4444444444443
13.792268775854712,89,119385,1341.4044943820224
14.03855928970926,89,119385,1341.4044943820224
14.284849803563809,89,119385,1341.4044943820224
14.531140317418357,89,125081,1405.4044943820224
14.777430831272905,89,125081,1405.4044943820224
15.023721345127454,89,125081,1405.4044943820224
