request_id,dataset_index,timestamp_s,decoded_tokens
0,1300,3929925.582759003,1
1,1064,3929925.752037315,1
2,185,3929925.752364484,1
15,1227,3929925.752428965,1
16,768,3929925.752475417,1
8,419,3929925.752518158,1
5,1081,3929925.752561519,1
7,1518,3929925.752977389,1
10,1052,3929925.753048001,1
11,1517,3929925.753091562,1
12,580,3929925.753136223,1
14,983,3929925.753180155,1
9,1731,3929925.753219375,1
6,1722,3929925.753256076,1
4,779,3929925.753297157,1
13,478,3929925.753333098,1
3,1936,3929925.753373399,1
17,614,3929925.753410050,1
26,780,3929925.921480082,1
31,1759,3929925.921758599,1
22,836,3929925.921818810,1
19,38,3929925.921864841,1
28,54,3929925.921908653,1
29,62,3929925.921950514,1
24,313,3929925.922374374,1
25,1207,3929925.922427375,1
20,976,3929925.922472537,1
18,618,3929925.922516588,1
27,2018,3929925.922554359,1
33,676,3929925.922596020,1
21,81,3929925.922636521,1
32,137,3929925.922676342,1
30,774,3929925.922714253,1
23,75,3929925.922755364,1
44,600,3929925.923178355,1
34,1924,3929925.923235066,1
45,1204,3929925.923275037,1
47,1852,3929925.923313468,1
46,571,3929925.923354709,1
40,422,3929925.923389860,1
48,506,3929925.923426941,1
35,1304,3929925.923460632,1
41,13,3929925.923974725,1
37,1717,3929925.924037376,1
43,767,3929925.924084728,1
42,88,3929925.924122918,1
36,849,3929925.924160390,1
38,206,3929925.924194991,1
49,1170,3929925.924229631,1
39,592,3929925.924261382,1
53,924,3929925.924299413,1
54,598,3929925.924332824,1
52,971,3929925.924368315,1
50,5,3929925.924408586,1
51,176,3929925.924443037,1
56,94,3929925.924478747,1
55,1882,3929925.924517159,1
65,1866,3929926.092471747,1
69,1611,3929926.092793525,1
62,516,3929926.092851737,1
58,832,3929926.092901158,1
57,1994,3929926.092943419,1
60,742,3929926.092986390,1
64,842,3929926.093073042,1
72,1693,3929926.093482783,1
66,1482,3929926.093537484,1
67,659,3929926.093581855,1
70,390,3929926.093623836,1
61,590,3929926.093661727,1
71,182,3929926.093704468,1
68,1231,3929926.093745899,1
59,116,3929926.093788340,1
63,27,3929926.093830501,1
73,1670,3929926.094463968,1
80,792,3929926.094516849,1
82,1443,3929926.094558700,1
83,753,3929926.094601661,1
75,909,3929926.094643462,1
85,1707,3929926.094684863,1
81,682,3929926.094722614,1
88,748,3929926.094761635,1
87,47,3929926.094801746,1
86,1248,3929926.094846007,1
74,615,3929926.094887378,1
77,1365,3929926.094927939,1
76,692,3929926.094968730,1
78,1413,3929926.095020751,1
79,1123,3929926.095068723,1
84,173,3929926.095113504,1
89,358,3929926.095351720,1
90,520,3929926.095399991,1
91,867,3929926.095439292,1
103,112,3929926.238573251,1
98,841,3929926.238861209,1
106,1344,3929926.238917660,1
107,142,3929926.238965371,1
101,1495,3929926.239045353,1
93,7,3929926.239090444,1
105,607,3929926.239547606,1
102,2028,3929926.239608677,1
94,497,3929926.239660609,1
104,1563,3929926.239714560,1
96,17,3929926.239766661,1
97,259,3929926.239814723,1
100,485,3929926.239868944,1
99,1511,3929926.239923596,1
92,1847,3929926.239975667,1
95,1431,3929926.240041728,1
112,1272,3929926.240580212,1
108,693,3929926.240632303,1
118,169,3929926.240688555,1
110,1234,3929926.240736826,1
114,1999,3929926.240789058,1
115,1329,3929926.240848869,1
116,1699,3929926.240909910,1
113,2042,3929926.240968962,1
111,972,3929926.241035264,1
117,975,3929926.241088995,1
109,670,3929926.241147027,1
125,866,3929926.253286294,1
120,1313,3929926.253555191,1
119,1642,3929926.253613393,1
124,576,3929926.255881710,1
123,266,3929926.255941842,1
121,1047,3929926.255992003,1
122,572,3929926.256176657,1
126,803,3929926.256230699,1
1,1064,3929926.749043504,65
2,185,3929926.749368152,65
15,1227,3929926.749436754,65
13,478,3929926.749490255,65
8,419,3929926.749540137,65
5,1081,3929926.749596508,65
7,1518,3929926.749644909,65
10,1052,3929926.750025569,65
11,1517,3929926.750086600,65
12,580,3929926.750138122,65
14,983,3929926.750186073,65
9,1731,3929926.750232654,65
6,1722,3929926.750276475,65
4,779,3929926.750322837,65
0,1300,3929926.750373608,65
3,1936,3929926.750422709,65
26,780,3929926.750982113,65
16,768,3929926.751052495,65
22,836,3929926.751102406,65
19,38,3929926.751151578,65
28,54,3929926.751206969,65
29,62,3929926.751254140,65
31,1759,3929926.751299491,65
24,313,3929926.751349672,65
25,1207,3929926.751394794,65
20,976,3929926.751451765,65
18,618,3929926.751498256,65
17,614,3929926.751548918,65
27,2018,3929926.751593719,65
21,81,3929926.751638570,65
30,774,3929926.751692491,65
23,75,3929926.751739822,65
44,600,3929926.752332117,65
34,1924,3929926.752389979,65
45,1204,3929926.752437980,65
47,1852,3929926.752487072,65
46,571,3929926.752531073,65
40,422,3929926.752579114,65
35,1304,3929926.752624245,65
41,13,3929926.752673036,65
43,767,3929926.752718177,65
37,1717,3929926.752763328,65
33,676,3929926.752806529,65
42,88,3929926.752849901,65
36,849,3929926.752898842,65
38,206,3929926.752946643,65
32,137,3929926.752994034,65
39,592,3929926.753049586,65
53,924,3929926.753635001,65
55,1882,3929926.753695452,65
52,971,3929926.753742983,65
48,506,3929926.753788454,65
54,598,3929926.753833646,65
58,832,3929926.753885117,65
57,1994,3929926.753929158,65
60,742,3929926.753972999,65
62,516,3929926.754032461,65
50,5,3929926.754093642,65
51,176,3929926.754148914,65
61,590,3929926.754208675,65
56,94,3929926.754270617,65
59,116,3929926.754329308,65
63,27,3929926.754394200,65
49,1170,3929926.754449431,65
65,1866,3929926.754996575,65
73,1670,3929926.755072587,65
69,1611,3929926.755127148,65
75,909,3929926.755191670,65
72,1693,3929926.755241041,65
64,842,3929926.755275572,65
67,659,3929926.755306483,65
66,1482,3929926.755342084,65
70,390,3929926.755400145,65
74,615,3929926.755453347,65
76,692,3929926.755511768,65
77,1365,3929926.756674067,65
71,182,3929926.756753000,65
68,1231,3929926.756821311,65
78,1413,3929926.756888243,65
79,1123,3929926.756954185,65
80,792,3929926.757040767,65
89,358,3929926.757112609,65
82,1443,3929926.757184331,65
83,753,3929926.757262933,65
93,7,3929926.757328384,65
85,1707,3929926.757383636,65
81,682,3929926.757437687,65
88,748,3929926.757487348,65
94,497,3929926.757534279,65
87,47,3929926.757579981,65
86,1248,3929926.757624442,65
90,520,3929926.757670913,65
91,867,3929926.757715364,65
84,173,3929926.757767135,65
92,1847,3929926.757814547,65
95,1431,3929926.757860508,65
103,112,3929926.758853543,65
98,841,3929926.758914534,65
106,1344,3929926.758964205,65
107,142,3929926.759021767,65
101,1495,3929926.759070758,65
105,607,3929926.759116189,65
102,2028,3929926.759160861,65
108,693,3929926.759210582,65
104,1563,3929926.759252743,65
96,17,3929926.759295014,65
97,259,3929926.759338065,65
110,1234,3929926.759379686,65
100,485,3929926.759422187,65
111,972,3929926.759463838,65
99,1511,3929926.759506419,65
109,670,3929926.759549191,65
125,866,3929926.759598782,65
120,1313,3929926.759644253,65
119,1642,3929926.759688424,65
122,572,3929926.759731735,65
112,1272,3929926.759774666,65
124,576,3929926.759817177,65
118,169,3929926.759858408,65
123,266,3929926.759904989,65
114,1999,3929926.759947230,65
116,1699,3929926.759989602,65
121,1047,3929926.760050293,65
117,975,3929926.760094394,65
115,1329,3929926.760138085,65
126,803,3929926.760186176,65
113,2042,3929926.760229018,65
1,1064,3929927.235910438,129
2,185,3929927.236359900,129
15,1227,3929927.236430462,129
13,478,3929927.236485873,129
8,419,3929927.236536694,129
5,1081,3929927.236585006,129
