time_since_decode_start_s,live_requests,decoded_token_mass,mean_decoded_len
0.0,128,1,0.0078125
0.004838055649956873,128,1,0.0078125
0.009676111299913746,128,1,0.0078125
0.014514166949870618,128,1,0.0078125
0.019352222599827492,128,1,0.0078125
0.024190278249784366,128,1,0.0078125
0.029028333899741236,128,1,0.0078125
0.03386638954969811,128,1,0.0078125
0.038704445199654984,128,1,0.0078125
0.04354250084961186,128,1,0.0078125
0.04838055649956873,128,1,0.0078125
0.053218612149525606,128,1,0.0078125
0.05805666779948247,128,1,0.0078125
0.06289472344943935,128,1,0.0078125
0.06773277909939622,128,1,0.0078125
0.0725708347493531,128,1,0.0078125
0.07740889039930997,128,1,0.0078125
0.08224694604926684,128,1,0.0078125
0.08708500169922372,128,1,0.0078125
0.09192305734918059,128,1,0.0078125
0.09676111299913746,128,1,0.0078125
0.10159916864909434,128,1,0.0078125
0.10643722429905121,128,1,0.0078125
0.11127527994900809,128,1,0.0078125
0.11611333559896495,128,1,0.0078125
0.12095139124892182,128,1,0.0078125
0.1257894468988787,128,1,0.0078125
0.13062750254883557,128,1,0.0078125
0.13546555819879244,128,1,0.0078125
0.14030361384874931,128,1,0.0078125
0.1451416694987062,128,1,0.0078125
0.14997972514866306,128,1,0.0078125
0.15481778079861994,128,1,0.0078125
0.1596558364485768,128,1,0.0078125
0.16449389209853368,128,1,0.0078125
0.16933194774849056,128,1,0.0078125
0.17417000339844743,128,1,0.0078125
0.1790080590484043,128,1,0.0078125
0.18384611469836118,128,1,0.0078125
0.18868417034831805,128,1,0.0078125
0.19352222599827493,128,2,0.015625
0.1983602816482318,128,19,0.1484375
0.20319833729818867,128,19,0.1484375
0.20803639294814555,128,19,0.1484375
0.21287444859810242,128,19,0.1484375
0.2177125042480593,128,19,0.1484375
0.22255055989801617,128,19,0.1484375
0.22738861554797304,128,19,0.1484375
0.2322266711979299,128,19,0.1484375
0.23706472684788676,128,19,0.1484375
0.24190278249784364,128,19,0.1484375
0.2467408381478005,128,19,0.1484375
0.2515788937977574,128,19,0.1484375
0.25641694944771426,128,19,0.1484375
0.26125500509767113,128,19,0.1484375
0.266093060747628,128,19,0.1484375
0.2709311163975849,128,19,0.1484375
0.27576917204754176,128,19,0.1484375
0.28060722769749863,128,19,0.1484375
0.2854452833474555,128,19,0.1484375
0.2902833389974124,128,19,0.1484375
0.29512139464736925,128,19,0.1484375
0.2999594502973261,128,19,0.1484375
0.304797505947283,128,19,0.1484375
0.3096355615972399,128,19,0.1484375
0.31447361724719675,128,19,0.1484375
0.3193116728971536,128,19,0.1484375
0.3241497285471105,128,19,0.1484375
0.32898778419706737,128,19,0.1484375
0.33382583984702424,128,19,0.1484375
0.3386638954969811,128,19,0.1484375
0.343501951146938,128,19,0.1484375
0.34834000679689486,128,19,0.1484375
0.35317806244685174,128,19,0.1484375
0.3580161180968086,128,19,0.1484375
0.3628541737467655,128,19,0.1484375
0.36769222939672236,128,27,0.2109375
0.37253028504667923,128,48,0.375
0.3773683406966361,128,48,0.375
0.382206396346593,128,48,0.375
0.38704445199654985,128,48,0.375
0.39188250764650673,128,48,0.375
0.3967205632964636,128,48,0.375
0.4015586189464205,128,48,0.375
0.40639667459637735,128,48,0.375
0.4112347302463342,128,48,0.375
0.4160727858962911,128,48,0.375
0.42091084154624797,128,48,0.375
0.42574889719620485,128,48,0.375
0.4305869528461617,128,48,0.375
0.4354250084961186,128,48,0.375
0.44026306414607547,128,48,0.375
0.44510111979603234,128,48,0.375
0.4499391754459892,128,48,0.375
0.4547772310959461,128,48,0.375
0.45961528674590296,128,48,0.375
0.4644533423958598,128,48,0.375
0.46929139804581665,128,48,0.375
0.47412945369577353,128,48,0.375
0.4789675093457304,128,48,0.375
0.4838055649956873,128,48,0.375
0.48864362064564415,128,48,0.375
0.493481676295601,128,48,0.375
0.4983197319455579,128,48,0.375
0.5031577875955148,128,48,0.375
0.5079958432454716,128,48,0.375
0.5128338988954285,128,48,0.375
0.5176719545453854,128,48,0.375
0.5225100101953423,128,49,0.3828125
0.5273480658452991,128,72,0.5625
0.532186121495256,128,72,0.5625
0.5370241771452129,128,72,0.5625
0.5418622327951698,128,72,0.5625
0.5467002884451266,128,72,0.5625
0.5515383440950835,128,72,0.5625
0.5563763997450404,128,72,0.5625
0.5612144553949973,128,72,0.5625
0.5660525110449541,128,72,0.5625
0.570890566694911,128,72,0.5625
0.5757286223448679,128,72,0.5625
0.5805666779948248,128,72,0.5625
0.5854047336447816,128,72,0.5625
0.5902427892947385,128,72,0.5625
0.5950808449446954,128,72,0.5625
0.5999189005946522,128,72,0.5625
0.6047569562446091,128,72,0.5625
0.609595011894566,128,72,0.5625
0.6144330675445229,128,72,0.5625
0.6192711231944797,128,72,0.5625
0.6241091788444366,128,72,0.5625
0.6289472344943935,128,72,0.5625
