request_id,dataset_index,timestamp_s,decoded_tokens
0,1286,3935922.936139940,1
2,926,3935923.129476118,1
9,1029,3935923.129915629,1
10,541,3935923.129973150,1
11,1095,3935923.130062072,1
4,895,3935923.130110523,1
13,1582,3935923.130148475,1
16,1486,3935923.130183185,1
8,415,3935923.130225306,1
6,1641,3935923.130262037,1
7,1996,3935923.130296288,1
15,107,3935923.130643577,1
12,140,3935923.130689928,1
1,2025,3935923.130727369,1
3,1874,3935923.130762580,1
14,1761,3935923.130800811,1
5,1550,3935923.130838862,1
18,359,3935923.130873073,1
17,394,3935923.130907284,1
21,1596,3935923.303229820,1
25,1152,3935923.303569159,1
24,904,3935923.303626330,1
22,104,3935923.303667291,1
19,1056,3935923.303704492,1
23,993,3935923.303746633,1
26,6,3935923.303784274,1
20,1306,3935923.303824915,1
34,1460,3935923.304236025,1
28,835,3935923.304294087,1
27,144,3935923.304338838,1
30,602,3935923.304375199,1
29,209,3935923.304408080,1
32,495,3935923.304444871,1
33,1842,3935923.304481272,1
31,477,3935923.304513683,1
35,812,3935923.304971964,1
42,370,3935923.305028625,1
37,1751,3935923.305068826,1
44,1361,3935923.305109747,1
41,438,3935923.305144668,1
47,1843,3935923.305180489,1
43,799,3935923.305213810,1
40,1526,3935923.305246081,1
46,934,3935923.305277732,1
45,1592,3935923.305314413,1
39,1105,3935923.305345493,1
38,542,3935923.305376224,1
36,1802,3935923.305412095,1
62,891,3935923.458239269,1
58,1848,3935923.458708871,1
48,1637,3935923.458771062,1
59,1658,3935923.458810203,1
57,1507,3935923.458846734,1
56,452,3935923.458883415,1
55,1326,3935923.458925136,1
61,177,3935923.458963407,1
52,326,3935923.458997378,1
49,1035,3935923.459074350,1
54,1733,3935923.459111201,1
51,403,3935923.459540462,1
63,1725,3935923.459588413,1
53,1968,3935923.459629314,1
60,1541,3935923.459664135,1
50,1932,3935923.459697906,1
66,1045,3935923.459731046,1
68,1058,3935923.459763067,1
71,575,3935923.459796128,1
64,89,3935923.459832799,1
70,197,3935923.460052604,1
67,1469,3935923.460098046,1
65,1535,3935923.460132817,1
69,1254,3935923.460166237,1
74,740,3935923.615751991,1
82,2035,3935923.616150351,1
76,366,3935923.616209742,1
84,1087,3935923.616248213,1
80,1483,3935923.616288134,1
86,879,3935923.616323455,1
81,1782,3935923.616356756,1
75,426,3935923.616387467,1
78,757,3935923.616718115,1
85,912,3935923.616764006,1
79,1059,3935923.616799047,1
77,1133,3935923.616831018,1
73,1859,3935923.616862349,1
87,561,3935923.616894540,1
72,289,3935923.616930930,1
83,1956,3935923.616964061,1
97,871,3935923.617397732,1
88,416,3935923.617444674,1
98,1823,3935923.617480364,1
91,994,3935923.617516825,1
94,469,3935923.617553396,1
93,1885,3935923.617588857,1
95,837,3935923.617625028,1
96,1346,3935923.617655899,1
92,588,3935923.617687280,1
89,1244,3935923.617717170,1
90,1216,3935923.617752051,1
110,1828,3935923.734709718,1
113,1410,3935923.735090688,1
104,790,3935923.735146289,1
107,2027,3935923.735187290,1
99,613,3935923.735229421,1
101,1212,3935923.735269352,1
108,1554,3935923.735305913,1
109,1408,3935923.735340304,1
106,800,3935923.735673092,1
114,1090,3935923.735723204,1
105,346,3935923.735760134,1
103,785,3935923.735801575,1
102,429,3935923.735836056,1
111,466,3935923.735868867,1
100,1566,3935923.735900888,1
112,1422,3935923.735949049,1
124,1617,3935923.736389941,1
115,1245,3935923.736438192,1
123,154,3935923.736477473,1
126,217,3935923.736511933,1
117,970,3935923.736544964,1
118,1447,3935923.736584625,1
125,481,3935923.736620456,1
116,920,3935923.736653357,1
122,1449,3935923.736687788,1
120,1636,3935923.736725899,1
121,741,3935923.736764650,1
119,1275,3935923.736797521,1
2,926,3935924.259120705,65
9,1029,3935924.259557946,65
10,541,3935924.259626378,65
11,1095,3935924.259681339,65
4,895,3935924.259728480,65
