request_id,dataset_index,timestamp_s,decoded_tokens
85,912,3934064.908537171,1
83,1956,3934064.908572552,1
78,757,3934064.908605663,1
72,289,3934064.908643114,1
75,426,3934064.908675185,1
80,1483,3934064.908712025,1
82,2035,3934064.908746706,1
77,1133,3934064.908787127,1
88,416,3934064.909189427,1
91,994,3934064.909251419,1
97,871,3934064.909291920,1
93,1885,3934064.909326131,1
95,837,3934064.909364992,1
92,588,3934064.909399803,1
89,1244,3934064.909431173,1
90,1216,3934064.909462004,1
98,1823,3934064.909492505,1
94,469,3934064.909522746,1
96,1346,3934064.909556436,1
105,346,3934065.027445852,1
99,613,3934065.027686938,1
104,790,3934065.027738319,1
107,2027,3934065.027788570,1
103,785,3934065.027823491,1
106,800,3934065.027856002,1
108,1554,3934065.028235011,1
101,1212,3934065.028281873,1
114,1090,3934065.028318283,1
102,429,3934065.028351294,1
109,1408,3934065.028384115,1
110,1828,3934065.028416926,1
112,1422,3934065.028453827,1
100,1566,3934065.028487918,1
111,466,3934065.028523428,1
113,1410,3934065.028558319,1
118,1447,3934065.028951499,1
122,1449,3934065.029020341,1
115,1245,3934065.029078492,1
120,1636,3934065.029124954,1
121,741,3934065.029177235,1
125,481,3934065.029221536,1
124,1617,3934065.029256127,1
117,970,3934065.029288678,1
123,154,3934065.029326308,1
116,920,3934065.029365500,1
119,1275,3934065.029397510,1
126,217,3934065.030722294,1
11,1095,3934065.562714573,65
3,1874,3934065.563412271,65
2,926,3934065.563500003,65
12,140,3934065.563561825,65
9,1029,3934065.563615756,65
7,1996,3934065.563673168,65
15,107,3934065.563720759,65
0,1286,3934065.563770770,65
14,1761,3934065.563821711,65
10,541,3934065.563870853,65
4,895,3934065.563919244,65
6,1641,3934065.563964885,65
8,415,3934065.564383435,65
5,1550,3934065.564444077,65
13,1582,3934065.564494388,65
1,2025,3934065.564543269,65
16,1486,3934065.564591211,65
23,993,3934065.564639832,65
18,359,3934065.564688043,65
20,1306,3934065.564735784,65
21,1596,3934065.564781685,65
17,394,3934065.565620726,65
25,1152,3934065.565680367,65
22,104,3934065.565732449,65
26,6,3934065.565794721,65
28,835,3934065.565846282,65
31,477,3934065.565892813,65
19,1056,3934065.565938904,65
27,144,3934065.565984395,65
24,904,3934065.566046407,65
29,209,3934065.566092768,65
30,602,3934065.566143779,65
35,812,3934065.566193311,65
44,1361,3934065.566241232,65
42,370,3934065.566286593,65
45,1592,3934065.566332694,65
33,1842,3934065.566377325,65
39,1105,3934065.566424686,65
46,934,3934065.566470377,65
38,542,3934065.566515379,65
36,1802,3934065.566564820,65
43,799,3934065.566611551,65
41,438,3934065.566654442,65
47,1843,3934065.566700623,65
40,1526,3934065.566749954,65
37,1751,3934065.566794726,65
34,1460,3934065.566837316,65
32,495,3934065.566882358,65
49,1035,3934065.567496963,65
54,1733,3934065.567556525,65
62,891,3934065.567605006,65
48,1637,3934065.567651287,65
50,1932,3934065.567697628,65
57,1507,3934065.567742919,65
52,326,3934065.567794211,65
58,1848,3934065.567840932,65
59,1658,3934065.567889383,65
53,1968,3934065.567933994,65
51,403,3934065.567977525,65
56,452,3934065.568030976,65
61,177,3934065.568074967,65
55,1326,3934065.568121119,65
63,1725,3934065.568165080,65
60,1541,3934065.568209711,65
76,366,3934065.569772190,65
64,89,3934065.569836622,65
67,1469,3934065.569900833,65
70,197,3934065.569960214,65
73,1859,3934065.570037747,65
69,1254,3934065.570105768,65
79,1059,3934065.570167360,65
74,740,3934065.570230081,65
68,1058,3934065.570293833,65
71,575,3934065.570370955,65
65,1535,3934065.570446027,65
66,1045,3934065.570506998,65
72,289,3934065.570569620,65
78,757,3934065.570642471,65
75,426,3934065.570709673,65
77,1133,3934065.570770945,65
88,416,3934065.570838887,65
87,561,3934065.570902598,65
91,994,3934065.570964710,65
81,1782,3934065.571049982,65
93,1885,3934065.571114303,65
95,837,3934065.571178275,65
86,879,3934065.571244507,65
92,588,3934065.571309258,65
85,912,3934065.571381150,65
83,1956,3934065.571439591,65
89,1244,3934065.571487943,65
90,1216,3934065.571532594,65
94,469,3934065.571576595,65
80,1483,3934065.571620216,65
82,2035,3934065.571664137,65
84,1087,3934065.571711358,65
97,871,3934065.571755819,65
105,346,3934065.571800751,65
99,613,3934065.571848112,65
104,790,3934065.571892693,65
107,2027,3934065.571935994,65
103,785,3934065.571979865,65
106,800,3934065.572035326,65
108,1554,3934065.572085478,65
