request_id,dataset_index,timestamp_s,decoded_tokens
10,29,3898876.186826299,65
13,295,3898876.186897221,65
2,380,3898876.186964033,65
0,344,3898876.187042275,65
3,346,3898876.187116216,65
14,380,3898876.187178008,65
15,346,3898876.187246650,65
1,295,3898876.187720332,65
6,168,3898876.187821405,65
7,55,3898876.187897156,65
12,344,3898876.187967568,65
5,191,3898876.188054951,65
9,122,3898876.188160683,65
4,152,3898876.188239585,65
29,191,3898876.189042236,65
24,344,3898876.189132468,65
19,55,3898876.189201010,65
27,346,3898876.189266691,65
31,55,3898876.189333783,65
18,168,3898876.189396085,65
26,380,3898876.189466676,65
28,152,3898876.189532988,65
30,168,3898876.189594760,65
17,191,3898876.189661612,65
22,29,3898876.189732583,65
23,362,3898876.189794455,65
20,424,3898876.189853166,65
25,295,3898876.189914138,65
16,152,3898876.189981930,65
21,122,3898876.190078542,65
42,168,3898876.190845482,65
36,344,3898876.190923224,65
44,424,3898876.190989745,65
35,362,3898876.191069107,65
47,362,3898876.191128109,65
39,346,3898876.191193160,65
41,191,3898876.191252562,65
45,122,3898876.191337594,65
38,380,3898876.191406336,65
32,424,3898876.191480358,65
34,29,3898876.191547189,65
43,55,3898876.191611481,65
46,29,3898876.191680103,65
40,152,3898876.191751775,65
37,295,3898876.191821096,65
33,122,3898876.191882388,65
52,152,3898876.192724250,65
57,122,3898876.192820472,65
51,346,3898876.192893124,65
50,380,3898876.192962385,65
63,346,3898876.193043958,65
48,344,3898876.193114329,65
49,295,3898876.193178631,65
58,29,3898876.193240863,65
53,191,3898876.193302814,65
62,380,3898876.193374806,65
59,362,3898876.193440028,65
61,295,3898876.193504439,65
56,424,3898876.193566011,65
60,344,3898876.193633073,65
54,168,3898876.193703055,65
55,55,3898876.193766676,65
74,380,3898876.195116591,65
66,168,3898876.195212823,65
76,152,3898876.195288805,65
71,362,3898876.195356787,65
78,168,3898876.195422238,65
75,346,3898876.195485450,65
72,344,3898876.195549802,65
79,55,3898876.195613953,65
73,295,3898876.195677115,65
70,29,3898876.195739916,65
65,191,3898876.195804478,65
67,55,3898876.195871620,65
77,191,3898876.195942941,65
64,152,3898876.196029934,65
69,122,3898876.196108266,65
68,424,3898876.196174587,65
84,344,3898876.196239009,65
82,29,3898876.196302061,65
87,346,3898876.196364472,65
80,424,3898876.196425654,65
88,152,3898876.196495216,65
86,380,3898876.196557117,65
91,55,3898876.196615699,65
92,424,3898876.196674710,65
81,122,3898876.196743612,65
90,168,3898876.196809074,65
94,29,3898876.196871265,65
95,362,3898876.196930377,65
83,362,3898876.196987458,65
85,295,3898876.197064960,65
89,191,3898876.197133262,65
93,122,3898876.197197394,65
106,29,3898876.198592519,65
111,346,3898876.198674751,65
98,380,3898876.198748953,65
105,122,3898876.198850756,65
101,191,3898876.198951558,65
